temporada,fecha,id_pais,id_partido,id_local,id_visitante,goles_local,goles_visitante,nombre_liga
2015/2016,2015-12-13 00:00:00,7809,2002229,9789,9810,4,1,Germany 1. Bundesliga
2015/2016,2016-01-30 00:00:00,7809,2002257,8178,9904,3,0,Germany 1. Bundesliga
2015/2016,2016-02-20 00:00:00,7809,2002290,8234,8697,2,0,Germany 1. Bundesliga
2015/2016,2016-04-02 00:00:00,7809,2002336,9823,9810,1,0,Germany 1. Bundesliga
2015/2016,2016-04-30 00:00:00,7809,2002439,8226,8234,2,1,Germany 1. Bundesliga
2008/2009,2008-11-09 00:00:00,10257,539657,9875,9882,2,0,Italy Serie A
2008/2009,2008-11-22 00:00:00,10257,539680,8636,9885,1,0,Italy Serie A
2008/2009,2008-11-30 00:00:00,10257,539688,10233,9857,1,1,Italy Serie A
2008/2009,2009-01-28 00:00:00,10257,539760,8535,9875,2,1,Italy Serie A
2008/2009,2009-03-01 00:00:00,10257,539817,8529,9804,0,0,Italy Serie A
2008/2009,2008-09-24 00:00:00,10257,539592,8524,8529,1,0,Italy Serie A
2009/2010,2009-12-13 00:00:00,10257,704613,8533,8535,2,1,Italy Serie A
2009/2010,2009-09-13 00:00:00,10257,704399,8636,10167,2,0,Italy Serie A
2009/2010,2010-03-24 00:00:00,10257,705403,8543,8551,2,0,Italy Serie A
2009/2010,2010-05-02 00:00:00,10257,705267,8529,8600,2,2,Italy Serie A
2010/2011,2010-09-11 00:00:00,10257,888178,8529,8686,5,1,Italy Serie A
2010/2011,2011-04-10 00:00:00,10257,888478,8529,9858,1,1,Italy Serie A
2010/2011,2011-04-30 00:00:00,10257,888501,9875,10233,1,0,Italy Serie A
2010/2011,2011-05-15 00:00:00,10257,888525,8530,8686,2,1,Italy Serie A
2010/2011,2011-05-22 00:00:00,10257,888535,8636,8530,3,1,Italy Serie A
2010/2011,2010-09-23 00:00:00,10257,888193,9885,8540,1,3,Italy Serie A
2010/2011,2010-10-17 00:00:00,10257,888229,9976,8543,0,2,Italy Serie A
2011/2012,2011-11-19 00:00:00,10257,1083110,8535,8564,0,0,Italy Serie A
2011/2012,2012-02-13 00:00:00,10257,1083382,9875,8533,2,0,Italy Serie A
2011/2012,2012-02-26 00:00:00,10257,1083390,9875,8636,1,0,Italy Serie A
2011/2012,2012-05-02 00:00:00,10257,1083161,8535,6269,2,2,Italy Serie A
2011/2012,2011-10-01 00:00:00,10257,1083009,8686,8524,3,1,Italy Serie A
2012/2013,2012-11-25 00:00:00,10257,1287099,8533,8551,0,0,Italy Serie A
2012/2013,2013-02-02 00:00:00,10257,1287195,9804,9882,0,0,Italy Serie A
2012/2013,2013-02-10 00:00:00,10257,1287203,8540,9878,1,1,Italy Serie A
2012/2013,2013-03-01 00:00:00,10257,1287232,9875,9885,1,1,Italy Serie A
2013/2014,2014-01-19 00:00:00,10257,1536711,8530,8535,0,3,Italy Serie A
2013/2014,2014-02-09 00:00:00,10257,1536741,9804,9857,1,2,Italy Serie A
2013/2014,2014-02-08 00:00:00,10257,1536747,9875,8564,3,1,Italy Serie A
2013/2014,2014-02-15 00:00:00,10257,1536752,8535,8636,1,2,Italy Serie A
2014/2015,2014-11-30 00:00:00,10257,1786098,8564,8600,2,0,Italy Serie A
2014/2015,2014-09-14 00:00:00,10257,1785985,8636,7943,7,0,Italy Serie A
2014/2015,2015-01-25 00:00:00,10257,1786207,8535,8686,1,1,Italy Serie A
2014/2015,2015-04-26 00:00:00,10257,1786330,9876,7943,3,2,Italy Serie A
2015/2016,2015-12-06 00:00:00,10257,2060547,8535,8600,3,0,Italy Serie A
2015/2016,2015-12-06 00:00:00,10257,2060549,9876,8534,0,1,Italy Serie A
2015/2016,2016-01-06 00:00:00,10257,2060611,9875,9804,2,1,Italy Serie A
2015/2016,2015-08-30 00:00:00,10257,2060275,8600,8540,0,1,Italy Serie A
2015/2016,2016-02-14 00:00:00,10257,2060377,8564,10233,2,1,Italy Serie A
2015/2016,2016-02-21 00:00:00,10257,2060394,9804,208931,0,0,Italy Serie A
2008/2009,2008-11-30 00:00:00,13274,523764,8593,9908,1,1,Netherlands Eredivisie
2008/2009,2008-09-13 00:00:00,13274,523662,8611,8464,1,1,Netherlands Eredivisie
2008/2009,2008-10-19 00:00:00,13274,523703,8614,9908,1,0,Netherlands Eredivisie
2009/2010,2009-08-02 00:00:00,13274,662254,10217,9761,1,2,Netherlands Eredivisie
2009/2010,2010-03-07 00:00:00,13274,662479,8614,8593,0,3,Netherlands Eredivisie
2009/2010,2009-08-30 00:00:00,13274,662290,8674,8640,0,2,Netherlands Eredivisie
2010/2011,2010-10-23 00:00:00,13274,836303,10228,9839,2,0,Netherlands Eredivisie
2010/2011,2011-03-13 00:00:00,13274,836631,8464,8640,2,2,Netherlands Eredivisie
2011/2012,2011-12-18 00:00:00,13274,1028638,8593,10217,4,0,Netherlands Eredivisie
2011/2012,2012-02-03 00:00:00,13274,1028703,10228,9803,4,3,Netherlands Eredivisie
2011/2012,2012-04-15 00:00:00,13274,1028960,9791,10219,1,1,Netherlands Eredivisie
2012/2013,2012-11-03 00:00:00,13274,1222843,8593,8277,0,2,Netherlands Eredivisie
2012/2013,2013-01-18 00:00:00,13274,1223043,8640,6413,1,3,Netherlands Eredivisie
2012/2013,2013-01-20 00:00:00,13274,1223056,8674,9908,0,2,Netherlands Eredivisie
2012/2013,2013-02-10 00:00:00,13274,1223139,9908,8464,0,3,Netherlands Eredivisie
2012/2013,2012-08-26 00:00:00,13274,1222691,10229,10228,0,0,Netherlands Eredivisie
2012/2013,2012-09-23 00:00:00,13274,1222757,8611,10228,1,0,Netherlands Eredivisie
2012/2013,2012-09-29 00:00:00,13274,1222772,8593,8611,1,0,Netherlands Eredivisie
2013/2014,2013-11-09 00:00:00,13274,1473132,10217,7788,3,0,Netherlands Eredivisie
2013/2014,2013-11-09 00:00:00,13274,1473133,9791,8674,0,3,Netherlands Eredivisie
2013/2014,2013-11-09 00:00:00,13274,1473139,8277,9908,3,1,Netherlands Eredivisie
2013/2014,2014-02-15 00:00:00,13274,1473231,10229,9908,1,1,Netherlands Eredivisie
2014/2015,2014-08-23 00:00:00,13274,1712416,6433,6631,0,0,Netherlands Eredivisie
2014/2015,2015-05-10 00:00:00,13274,1712687,8593,7788,3,0,Netherlands Eredivisie
2015/2016,2015-08-15 00:00:00,13274,1983285,10218,10229,2,2,Netherlands Eredivisie
2015/2016,2016-01-27 00:00:00,13274,1983447,8526,10217,3,1,Netherlands Eredivisie
2015/2016,2016-02-21 00:00:00,13274,1983484,10235,9803,1,1,Netherlands Eredivisie
2015/2016,2015-08-22 00:00:00,13274,1983291,9803,8526,1,0,Netherlands Eredivisie
2015/2016,2015-08-23 00:00:00,13274,1983295,6413,8611,2,1,Netherlands Eredivisie
2015/2016,2016-04-09 00:00:00,13274,1983536,8277,10217,2,2,Netherlands Eredivisie
2015/2016,2016-04-17 00:00:00,13274,1983547,8593,9908,2,2,Netherlands Eredivisie
2015/2016,2016-04-20 00:00:00,13274,1983559,9791,10235,2,2,Netherlands Eredivisie
2015/2016,2016-05-01 00:00:00,13274,1983562,8525,10235,0,1,Netherlands Eredivisie
2008/2009,2008-10-31 00:00:00,15722,506532,2182,8242,3,1,Poland Ekstraklasa
2008/2009,2008-11-11 00:00:00,15722,506534,2183,8028,1,0,Poland Ekstraklasa
2008/2009,2009-05-16 00:00:00,15722,506748,2186,8569,1,0,Poland Ekstraklasa
2008/2009,2008-09-12 00:00:00,15722,506573,1601,2186,2,0,Poland Ekstraklasa
2008/2009,2008-10-04 00:00:00,15722,506604,8028,8244,2,1,Poland Ekstraklasa
2009/2010,2009-10-31 00:00:00,15722,674186,1957,2183,1,0,Poland Ekstraklasa
2009/2010,2009-11-07 00:00:00,15722,674212,8031,2182,1,1,Poland Ekstraklasa
2009/2010,2010-04-03 00:00:00,15722,674647,8021,8030,2,2,Poland Ekstraklasa
2009/2010,2010-04-09 00:00:00,15722,674841,8021,2186,0,0,Poland Ekstraklasa
2009/2010,2009-08-14 00:00:00,15722,673689,1601,8322,1,0,Poland Ekstraklasa
2010/2011,2010-11-06 00:00:00,15722,838538,8322,8245,2,1,Poland Ekstraklasa
2010/2011,2011-03-13 00:00:00,15722,838650,2186,2182,1,0,Poland Ekstraklasa
2010/2011,2011-04-16 00:00:00,15722,838729,8024,1601,0,0,Poland Ekstraklasa
2010/2011,2011-05-01 00:00:00,15722,838762,8322,8030,2,2,Poland Ekstraklasa
2010/2011,2011-05-29 00:00:00,15722,838856,2182,8245,4,0,Poland Ekstraklasa
2012/2013,2013-02-23 00:00:00,15722,1218884,8245,8673,3,2,Poland Ekstraklasa
2012/2013,2013-03-09 00:00:00,15722,1218931,1601,8025,1,1,Poland Ekstraklasa
2012/2013,2013-03-16 00:00:00,15722,1219026,8024,8021,0,0,Poland Ekstraklasa
2012/2013,2012-10-20 00:00:00,15722,1219037,8569,8033,2,1,Poland Ekstraklasa
2013/2014,2013-10-25 00:00:00,15722,1467914,1957,8020,0,1,Poland Ekstraklasa
2013/2014,2014-03-10 00:00:00,15722,1467759,8024,2182,2,2,Poland Ekstraklasa
2013/2014,2014-03-16 00:00:00,15722,1467815,8673,10265,2,2,Poland Ekstraklasa
2013/2014,2013-08-30 00:00:00,15722,1467856,1601,8021,0,2,Poland Ekstraklasa
2013/2014,2013-09-21 00:00:00,15722,1467894,8030,8027,1,1,Poland Ekstraklasa
2013/2014,2013-09-20 00:00:00,15722,1467907,2182,8023,1,2,Poland Ekstraklasa
2014/2015,2014-09-26 00:00:00,15722,1722171,8025,8019,2,1,Poland Ekstraklasa
2014/2015,2014-11-02 00:00:00,15722,1722199,8020,8023,1,1,Poland Ekstraklasa
2014/2015,2014-11-21 00:00:00,15722,1722218,1601,8025,1,0,Poland Ekstraklasa
2014/2015,2015-03-06 00:00:00,15722,1722269,1601,8023,2,1,Poland Ekstraklasa
2014/2015,2015-03-20 00:00:00,15722,1722292,8019,8025,1,1,Poland Ekstraklasa
2014/2015,2015-04-24 00:00:00,15722,1722318,1601,8673,0,0,Poland Ekstraklasa
2014/2015,2014-08-23 00:00:00,15722,1722139,1957,8025,1,3,Poland Ekstraklasa
2015/2016,2015-08-23 00:00:00,15722,1994662,2182,8028,0,1,Poland Ekstraklasa
2008/2009,2008-08-23 00:00:00,17642,509132,6403,10264,0,2,Portugal Liga ZON Sagres
2008/2009,2008-12-07 00:00:00,17642,509212,7841,9809,2,0,Portugal Liga ZON Sagres
2008/2009,2009-03-15 00:00:00,17642,509304,7992,10238,0,1,Portugal Liga ZON Sagres
2008/2009,2009-04-24 00:00:00,17642,509334,10264,7992,1,0,Portugal Liga ZON Sagres
2008/2009,2008-11-02 00:00:00,17642,509177,7844,9772,1,2,Portugal Liga ZON Sagres
2009/2010,2009-11-07 00:00:00,17642,686242,7844,10264,1,0,Portugal Liga ZON Sagres
2009/2010,2009-09-20 00:00:00,17642,686135,9809,10238,0,1,Portugal Liga ZON Sagres
2010/2011,2010-11-13 00:00:00,17642,859731,10215,9768,1,2,Portugal Liga ZON Sagres
2010/2011,2011-02-20 00:00:00,17642,859801,10264,6403,1,2,Portugal Liga ZON Sagres
2010/2011,2011-03-06 00:00:00,17642,859815,9768,10211,1,0,Portugal Liga ZON Sagres
2011/2012,2011-11-06 00:00:00,17642,1042906,7841,10214,2,1,Portugal Liga ZON Sagres
2011/2012,2012-01-29 00:00:00,17642,1042963,9768,10211,2,0,Portugal Liga ZON Sagres
2011/2012,2012-02-18 00:00:00,17642,1042975,9764,10264,0,3,Portugal Liga ZON Sagres
2011/2012,2012-04-28 00:00:00,17642,1043047,9764,7844,3,1,Portugal Liga ZON Sagres
2011/2012,2012-05-12 00:00:00,17642,1043063,9764,4064,3,1,Portugal Liga ZON Sagres
2011/2012,2012-05-12 00:00:00,17642,1043067,9768,10264,3,2,Portugal Liga ZON Sagres
2011/2012,2011-10-29 00:00:00,17642,1042895,9772,2033,2,1,Portugal Liga ZON Sagres
2012/2013,2013-01-13 00:00:00,17642,1256783,10238,8348,5,0,Portugal Liga ZON Sagres
2012/2013,2012-10-28 00:00:00,17642,1256491,10212,10264,0,2,Portugal Liga ZON Sagres
2012/2013,2012-11-11 00:00:00,17642,1256593,7842,8348,2,0,Portugal Liga ZON Sagres
2013/2014,2013-12-01 00:00:00,17642,1498096,7841,9772,1,3,Portugal Liga ZON Sagres
2013/2014,2014-01-11 00:00:00,17642,1498126,7842,9768,0,0,Portugal Liga ZON Sagres
2013/2014,2014-02-01 00:00:00,17642,1498144,10212,9773,1,0,Portugal Liga ZON Sagres
2013/2014,2014-05-11 00:00:00,17642,1498348,9764,10214,1,0,Portugal Liga ZON Sagres
2013/2014,2014-05-10 00:00:00,17642,1498352,6403,10215,2,4,Portugal Liga ZON Sagres
2013/2014,2013-11-03 00:00:00,17642,1498073,158085,6403,0,0,Portugal Liga ZON Sagres
2014/2015,2015-01-25 00:00:00,17642,1750635,10212,9773,1,0,Portugal Liga ZON Sagres
2014/2015,2015-02-09 00:00:00,17642,1750653,8613,7841,1,1,Portugal Liga ZON Sagres
2014/2015,2015-02-13 00:00:00,17642,1750657,9773,7844,1,0,Portugal Liga ZON Sagres
2014/2015,2015-03-01 00:00:00,17642,1750681,6547,8348,1,2,Portugal Liga ZON Sagres
2014/2015,2015-03-08 00:00:00,17642,1750682,8348,10215,0,2,Portugal Liga ZON Sagres
2014/2015,2014-09-27 00:00:00,17642,1748766,7842,9772,2,3,Portugal Liga ZON Sagres
2014/2015,2014-10-26 00:00:00,17642,1748782,10214,10215,1,0,Portugal Liga ZON Sagres
2014/2015,2014-10-26 00:00:00,17642,1748783,7842,9807,1,2,Portugal Liga ZON Sagres
2014/2015,2014-10-31 00:00:00,17642,1748791,9772,7841,1,0,Portugal Liga ZON Sagres
2015/2016,2016-01-17 00:00:00,17642,2015968,7844,9773,1,0,Portugal Liga ZON Sagres
2015/2016,2016-02-21 00:00:00,17642,2016015,10264,7844,3,3,Portugal Liga ZON Sagres
2015/2016,2016-03-05 00:00:00,17642,2016027,9768,9772,0,1,Portugal Liga ZON Sagres
2008/2009,2009-02-14 00:00:00,19694,490126,9938,8066,1,1,Scotland Premier League
2008/2009,2009-05-09 00:00:00,19694,643169,8597,8596,1,1,Scotland Premier League
2009/2010,2009-10-31 00:00:00,19694,658787,8467,8596,3,1,Scotland Premier League
2009/2010,2009-11-07 00:00:00,19694,658862,8485,8467,2,1,Scotland Premier League
2009/2010,2010-01-26 00:00:00,19694,658988,8429,8597,0,0,Scotland Premier League
2009/2010,2010-02-10 00:00:00,19694,658997,9938,8429,0,2,Scotland Premier League
2009/2010,2010-03-09 00:00:00,19694,659034,9800,9927,0,0,Scotland Premier League
2009/2010,2009-08-29 00:00:00,19694,658745,9938,8596,2,1,Scotland Premier League
2010/2011,2010-08-14 00:00:00,19694,839810,8548,8597,2,1,Scotland Premier League
2010/2011,2010-11-13 00:00:00,19694,840302,9938,8597,1,1,Scotland Premier League
2010/2011,2011-02-19 00:00:00,19694,840387,9860,9938,2,1,Scotland Premier League
2010/2011,2011-04-13 00:00:00,19694,840407,8485,8548,0,1,Scotland Premier League
2011/2012,2012-05-05 00:00:00,19694,1189735,9800,8066,0,1,Scotland Premier League
2012/2013,2012-11-27 00:00:00,19694,1229225,9938,9927,1,2,Scotland Premier League
2012/2013,2013-02-19 00:00:00,19694,1230360,9927,9938,0,1,Scotland Premier League
2013/2014,2013-11-02 00:00:00,19694,1474258,9925,9938,1,1,Scotland Premier League
2013/2014,2014-01-21 00:00:00,19694,1474297,8426,8467,0,1,Scotland Premier League
2013/2014,2013-12-21 00:00:00,19694,1474303,8066,8485,3,4,Scotland Premier League
2013/2014,2014-01-18 00:00:00,19694,1474404,8467,9860,3,3,Scotland Premier League
2013/2014,2014-01-25 00:00:00,19694,1474411,8597,8066,2,0,Scotland Premier League
2013/2014,2014-03-21 00:00:00,19694,1474514,9860,9938,1,2,Scotland Premier League
2013/2014,2014-03-26 00:00:00,19694,1474523,9938,8066,2,1,Scotland Premier League
2013/2014,2013-09-14 00:00:00,19694,1474188,8597,8066,1,2,Scotland Premier League
2013/2014,2013-09-14 00:00:00,19694,1474192,8467,10251,1,2,Scotland Premier League
2014/2015,2014-12-27 00:00:00,19694,1726122,8284,9800,1,3,Scotland Premier League
2014/2015,2015-01-04 00:00:00,19694,1726133,8284,8649,1,1,Scotland Premier League
2014/2015,2015-01-04 00:00:00,19694,1726136,9927,8485,0,2,Scotland Premier League
2014/2015,2015-04-25 00:00:00,19694,1955045,8649,8426,1,2,Scotland Premier League
2014/2015,2014-09-13 00:00:00,19694,1726049,9925,8485,2,1,Scotland Premier League
2015/2016,2015-10-03 00:00:00,19694,1990897,8485,8467,1,5,Scotland Premier League
2015/2016,2015-10-03 00:00:00,19694,1990901,8426,9938,3,0,Scotland Premier League
2015/2016,2015-12-26 00:00:00,19694,1990957,8485,8066,2,2,Scotland Premier League
2015/2016,2016-01-02 00:00:00,19694,1990972,8597,9860,2,2,Scotland Premier League
2015/2016,2016-01-23 00:00:00,19694,1990986,9938,8597,5,1,Scotland Premier League
2015/2016,2016-04-09 00:00:00,19694,1991039,9927,9925,1,2,Scotland Premier League
2015/2016,2015-09-26 00:00:00,19694,1990896,8467,9938,2,1,Scotland Premier League
2008/2009,2008-08-31 00:00:00,21518,530086,8388,8634,1,0,Spain LIGA BBVA
2008/2009,2008-11-22 00:00:00,21518,530260,8633,8479,1,0,Spain LIGA BBVA
2008/2009,2008-12-21 00:00:00,21518,530355,8696,9864,1,1,Spain LIGA BBVA
2008/2009,2009-01-11 00:00:00,21518,530374,8603,9864,1,2,Spain LIGA BBVA
2008/2009,2009-02-21 00:00:00,21518,530502,8302,9906,1,0,Spain LIGA BBVA
2008/2009,2009-03-15 00:00:00,21518,530567,9906,10205,3,2,Spain LIGA BBVA
2008/2009,2009-04-19 00:00:00,21518,530612,10281,10205,0,0,Spain LIGA BBVA
2008/2009,2009-05-23 00:00:00,21518,530668,8479,8696,0,1,Spain LIGA BBVA
2008/2009,2008-09-24 00:00:00,21518,530118,8302,8558,2,0,Spain LIGA BBVA
2008/2009,2008-10-04 00:00:00,21518,530133,8634,9906,6,1,Spain LIGA BBVA
2009/2010,2009-11-08 00:00:00,21518,684743,10267,8394,3,1,Spain LIGA BBVA
2009/2010,2009-11-29 00:00:00,21518,684767,9865,8315,1,4,Spain LIGA BBVA
2009/2010,2009-12-06 00:00:00,21518,684771,9867,9869,2,1,Spain LIGA BBVA
2009/2010,2010-02-14 00:00:00,21518,684923,8558,9783,2,0,Spain LIGA BBVA
2009/2010,2010-02-20 00:00:00,21518,684949,8661,8302,1,3,Spain LIGA BBVA
2009/2010,2010-03-28 00:00:00,21518,685068,8558,9869,0,0,Spain LIGA BBVA
2009/2010,2010-05-04 00:00:00,21518,685169,8634,9867,4,1,Spain LIGA BBVA
2010/2011,2010-08-28 00:00:00,21518,875463,8581,8302,1,4,Spain LIGA BBVA
2010/2011,2010-11-20 00:00:00,21518,875689,10205,10267,1,1,Spain LIGA BBVA
2010/2011,2010-09-11 00:00:00,21518,875497,10267,8696,1,0,Spain LIGA BBVA
2010/2011,2011-03-20 00:00:00,21518,875892,9783,8581,0,1,Spain LIGA BBVA
2010/2011,2011-04-03 00:00:00,21518,875918,8560,10278,1,3,Spain LIGA BBVA
2010/2011,2011-04-17 00:00:00,21518,875973,8560,9869,2,1,Spain LIGA BBVA
2010/2011,2011-04-24 00:00:00,21518,875985,8302,10205,3,2,Spain LIGA BBVA
2010/2011,2011-05-11 00:00:00,21518,875504,8560,8394,2,1,Spain LIGA BBVA
2011/2012,2012-01-21 00:00:00,21518,1051468,8558,7878,3,0,Spain LIGA BBVA
2011/2012,2011-12-04 00:00:00,21518,1051794,8371,8603,2,1,Spain LIGA BBVA
2011/2012,2011-12-10 00:00:00,21518,1051806,8603,10267,2,1,Spain LIGA BBVA
2011/2012,2011-12-17 00:00:00,21518,1051809,9869,8558,1,2,Spain LIGA BBVA
2011/2012,2012-01-07 00:00:00,21518,1052027,8560,8371,0,0,Spain LIGA BBVA
2011/2012,2012-01-14 00:00:00,21518,1051825,8394,8305,1,1,Spain LIGA BBVA
2011/2012,2012-02-26 00:00:00,21518,1051881,8560,8661,1,0,Spain LIGA BBVA
2011/2012,2012-03-18 00:00:00,21518,1051912,8581,10205,1,0,Spain LIGA BBVA
2011/2012,2012-03-21 00:00:00,21518,1051923,9906,8315,2,1,Spain LIGA BBVA
2011/2012,2012-04-10 00:00:00,21518,1051968,8634,8305,4,0,Spain LIGA BBVA
2011/2012,2012-05-13 00:00:00,21518,1052011,8558,8302,1,1,Spain LIGA BBVA
2012/2013,2012-11-10 00:00:00,21518,1260163,9864,8560,1,2,Spain LIGA BBVA
2012/2013,2013-01-13 00:00:00,21518,1260338,9906,8394,2,0,Spain LIGA BBVA
2012/2013,2013-02-02 00:00:00,21518,1260023,8371,9910,1,0,Spain LIGA BBVA
2012/2013,2013-02-23 00:00:00,21518,1260086,8634,8302,2,1,Spain LIGA BBVA
2012/2013,2013-03-03 00:00:00,21518,1260099,8558,10281,0,0,Spain LIGA BBVA
2012/2013,2013-03-17 00:00:00,21518,1260175,8634,8370,3,1,Spain LIGA BBVA
2012/2013,2013-04-07 00:00:00,21518,1260232,9910,8370,0,2,Spain LIGA BBVA
2012/2013,2013-04-26 00:00:00,21518,1260183,8370,8371,2,2,Spain LIGA BBVA
2012/2013,2013-05-06 00:00:00,21518,1260233,8305,8560,2,1,Spain LIGA BBVA
2013/2014,2014-02-09 00:00:00,21518,1506039,8560,8581,0,0,Spain LIGA BBVA
2013/2014,2014-03-02 00:00:00,21518,1506066,9906,8633,2,2,Spain LIGA BBVA
2013/2014,2014-03-17 00:00:00,21518,1506082,10205,8315,1,1,Spain LIGA BBVA
2014/2015,2014-11-30 00:00:00,21518,1778160,8302,7878,5,1,Spain LIGA BBVA
2014/2015,2015-01-17 00:00:00,21518,1778221,8558,9910,1,0,Spain LIGA BBVA
2014/2015,2015-02-22 00:00:00,21518,1778266,8560,8302,4,3,Spain LIGA BBVA
2014/2015,2015-04-05 00:00:00,21518,1778321,9910,8634,0,1,Spain LIGA BBVA
2014/2015,2015-05-01 00:00:00,21518,1778377,8560,8581,3,0,Spain LIGA BBVA
2014/2015,2014-09-28 00:00:00,21518,1778085,7869,8558,0,0,Spain LIGA BBVA
2015/2016,2015-11-29 00:00:00,21518,2030204,8372,8633,0,2,Spain LIGA BBVA
2015/2016,2015-12-06 00:00:00,21518,2030215,8560,8372,2,1,Spain LIGA BBVA
2015/2016,2016-04-23 00:00:00,21518,2030502,8634,9869,6,0,Spain LIGA BBVA
2015/2016,2016-05-01 00:00:00,21518,2030509,10267,10205,0,2,Spain LIGA BBVA
2015/2016,2015-09-23 00:00:00,21518,2030122,8306,8302,2,0,Spain LIGA BBVA
2015/2016,2015-10-04 00:00:00,21518,2030148,8315,10267,3,1,Spain LIGA BBVA
2015/2016,2015-10-24 00:00:00,21518,2030163,8302,8305,5,0,Spain LIGA BBVA
2015/2016,2015-10-25 00:00:00,21518,2030167,9906,10267,2,1,Spain LIGA BBVA
2008/2009,2008-09-27 00:00:00,24558,486311,9931,10192,1,2,Switzerland Super League
2008/2009,2009-04-04 00:00:00,24558,589820,10179,10199,1,1,Switzerland Super League
2008/2009,2009-05-02 00:00:00,24558,589871,9931,10179,2,2,Switzerland Super League
2008/2009,2009-05-30 00:00:00,24558,589930,10179,6493,2,2,Switzerland Super League
2008/2009,2008-08-30 00:00:00,24558,486301,10199,10179,1,1,Switzerland Super League
2009/2010,2010-04-18 00:00:00,24558,768451,10179,10192,4,1,Switzerland Super League
2009/2010,2010-05-16 00:00:00,24558,768534,9956,10199,0,1,Switzerland Super League
2009/2010,2009-08-01 00:00:00,24558,663685,6493,9930,4,1,Switzerland Super League
2010/2011,2010-10-24 00:00:00,24558,845080,10190,9931,1,3,Switzerland Super League
2010/2011,2010-08-07 00:00:00,24558,845039,6493,9931,1,0,Switzerland Super League
2011/2012,2011-11-19 00:00:00,24558,1027004,9931,10192,1,0,Switzerland Super League
2011/2012,2011-07-24 00:00:00,24558,1026934,10191,9956,3,0,Switzerland Super League
2011/2012,2011-08-07 00:00:00,24558,1026946,10243,9956,6,0,Switzerland Super League
2012/2013,2013-03-03 00:00:00,24558,1227845,10192,10190,2,0,Switzerland Super League
2013/2014,2013-12-07 00:00:00,24558,1471724,10243,7730,4,0,Switzerland Super League
2013/2014,2014-03-02 00:00:00,24558,1471890,10190,10199,1,1,Switzerland Super League
2013/2014,2014-05-04 00:00:00,24558,1471938,10190,9931,0,3,Switzerland Super League
2013/2014,2014-05-07 00:00:00,24558,1471941,9956,10190,2,0,Switzerland Super League
2013/2014,2013-10-30 00:00:00,24558,1471674,9930,10190,2,2,Switzerland Super League
2015/2016,2016-02-21 00:00:00,24558,1992152,9956,10179,3,0,Switzerland Super League
2015/2016,2016-04-09 00:00:00,24558,1992182,9956,10199,1,1,Switzerland Super League
